LSOA21CD,LSOA21NM,borough,mean_AI,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_2023,Shape_Length,Shape_Area
E01000492,Brent 030C,Brent,9.356860930867818,9.750416162032444,4.272991229035596,13.436542466165305,2,2677.374381102385996,158191.802778572164243
E01000493,Brent 030D,Brent,10.621323101407851,11.381787371367340,2.421174180825109,14.675018728830286,3,2463.137476145908295,187146.979886452201754
E01000494,Brent 023B,Brent,12.713165906020738,13.022729862771676,7.443849076867402,17.584544091364645,3,2773.703292592012531,219192.012784864229616
E01000495,Brent 023C,Camden,16.444951647487144,16.074823214754289,12.274917247829219,26.836577403073171,4,3140.016215870480664,171933.141637560998788
E01000497,Brent 011A,Brent,11.261561527439614,11.460694521412465,6.848538074493339,14.819799322933918,3,3234.141064412821379,301891.143023413023911
E01000498,Brent 010B,Brent,4.835603779281303,6.000907382585097,0.000000000000000,8.676685220258259,1b,3263.603496476030614,284622.056907343445346
E01000499,Brent 011B,Brent,9.092229181957217,9.290676739758744,2.090431880830065,15.115919451098877,2,5444.957685795037833,527783.010880508227274
E01000501,Brent 011C,Brent,8.066546086303301,6.817231888304939,4.905358281984793,13.443280199080158,2,3093.037881217004724,160461.551399038813543
E01000502,Brent 011D,Brent,5.939908700220138,6.501387893763647,2.338768436048763,10.545055571369859,2,3424.612606179726299,376444.186742715537548
E01000503,Brent 011E,Brent,5.013196018412972,4.950068499418108,0.000000000000000,12.510842676133841,2,3369.812799965765407,405360.427218004362658
E01000504,Brent 018A,Brent,10.211856419003851,10.878201560215654,7.143941891289757,15.786214914491158,3,2596.326073232854014,145015.521903236804064
E01000505,Brent 018B,Brent,7.006179583843809,7.327829354868268,2.568017347061329,10.841099373559693,2,2006.575648688164165,156508.355390359938610
E01000506,Brent 014A,Brent,13.992329869986657,13.136920327161775,7.271233813948140,22.719783441512156,3,3236.861639121147618,293840.837971285509411
E01000507,Brent 018C,Brent,8.263693625959476,7.886786342795618,2.422696978094023,13.013735565637489,2,2835.439961907316956,231229.724386198358843
E01000508,Brent 025A,Brent,10.650638686467419,10.425477169070140,4.896362536076902,18.703867496011075,3,2128.588945501729086,228834.312106237979606
E01000509,Brent 014B,Brent,8.784926966722539,7.798444794831608,4.942253146129278,14.851234185112880,2,1853.750067345728667,129681.314653975583497
E01000510,Brent 014C,Brent,14.384545353186546,14.075579113811028,9.074544263479167,19.024179425006537,3,2883.145577780754593,175994.093137262825621
E01000511,Brent 014D,Brent,15.331507722250397,16.254692579522857,8.042486022909737,19.142284732446214,4,2995.003536125636856,168308.800917979126098
E01000512,Brent 018D,Brent,11.705787476974164,10.884943977603861,8.244902195504235,19.788144660447706,3,2672.963393484074913,152177.275739782402525
E01000513,Brent 002A,Brent,8.217877014114757,7.830188979856347,6.021501624045181,11.878570534739040,2,2291.220088978059721,167972.570022274536313
E01000514,Brent 002B,Brent,8.347073058223032,8.506538408920026,5.914915673234274,9.694571497883098,2,2517.739780535554928,156836.840329358761664
E01000515,Brent 003A,Brent,10.077543126814069,10.859569091681589,0.000000000000000,15.019860465604125,3,3385.847651384612163,382164.480488161672838
E01000516,Brent 002C,Brent,8.636481466276292,7.860442875773724,5.565424800994157,14.328011003620674,2,3058.184053252378362,246008.777052638790337
E01000517,Brent 003B,Brent,8.950072085490680,9.611135482503968,2.964075688442701,17.585322150495166,2,2384.227488629317122,229464.171487438143231
E01000518,Brent 005A,Brent,6.234903147185287,6.324818780174072,0.000000000000000,13.165643227486695,2,5825.253554376495231,500236.733816539228428
E01000519,Brent 005B,Brent,2.406620900516178,2.204918186756214,0.000000000000000,8.808344488242060,1a,5047.393241303383547,732980.249446016503498
E01000520,Brent 002D,Brent,8.132982467021213,8.688645503912015,0.000000000000000,11.104811966377451,2,2532.377251913600958,242686.620748437766451
E01000521,Brent 025B,Brent,17.148335773453997,18.204194013421194,10.606034398560771,20.435949839099539,4,2559.395481883420416,141005.729532518424094
E01000522,Brent 025C,Brent,2.298232812853780,3.009980682027003,0.000000000000000,4.739359729190265,1a,1759.133421819740533,143898.196388682234101
E01000523,Brent 031A,Brent,11.445345318873214,9.901690581923448,5.487983645656668,19.581789447605487,3,2009.408504936449390,140014.123446639976464
E01000524,Brent 031B,Brent,20.480185950714151,20.183633481994590,17.332873093440057,25.065852411955671,5,3041.801392290321019,157521.646515160711715
E01000525,Brent 031C,Ealing,20.321046462606258,20.066975894793678,17.273125294563499,24.697758730919421,5,2848.140517945212196,156118.362767327809706
E01000526,Brent 025D,Brent,7.214248866857761,6.576658266258951,3.682446223997670,10.914050603180458,2,2224.271352177362587,138727.187647494632984
E01000527,Brent 025E,Brent,5.315787814986878,5.176435614925053,3.215998689837042,9.978621757550624,2,2773.642171862088617,126379.806100106565282
E01000528,Brent 025F,Brent,7.385725289337833,6.978737633971963,4.202719279585745,13.409964893077355,2,2720.221396272270340,111161.682422751167906
E01000530,Brent 033A,Brent,7.761504912059191,7.959102362839847,2.247060976418887,13.601795713608578,2,2608.521271968641940,175801.239747976505896
E01000531,Brent 033B,Kensington & Chelsea,11.515037608938870,11.397500083728556,9.529750978713189,14.442772525141969,3,2086.732517134541467,107562.614567197189899
E01000532,Brent 033C,Kensington & Chelsea,14.266364507893238,13.544532437416750,11.418680921003830,20.784775718989756,3,1907.736216884168471,102702.509754920305568
E01000533,Brent 031E,Brent,12.188964970149270,12.295813948211418,4.885640986179058,25.323471120298407,3,2914.743608684788796,186770.425350174511550
E01000534,Brent 033D,Brent,6.450654260010473,5.259117194753624,2.611998466494371,13.826561727897893,2,2872.216497303203596,153564.304234042734606
E01000535,Brent 031F,Hammersmith & Fulham,16.272669658570596,16.009536283744144,12.027009087589597,24.936160669483467,4,3149.845222428796660,188046.541029448912013
E01000536,Brent 004A,Brent,13.241860705019509,13.174170963504112,1.718481008999015,25.375841776539772,3,3520.868310520449086,334215.836646814073902
E01000538,Brent 004B,Brent,2.789371438943193,1.768781430285941,0.000000000000000,9.983696809792171,1b,4167.959717759953492,398598.094367221987341
E01000539,Brent 004C,Brent,8.813266937775253,9.739754598986593,0.000000000000000,13.059415440691202,2,4117.906963800414815,284369.703241917595733
E01000540,Brent 004D,Brent,7.812337451777704,7.401964164086881,1.607629690119277,20.924729248235320,2,3994.353172691199234,375563.736283119185828
E01000541,Brent 004E,Brent,9.947663792130783,10.939422262255027,4.422673713926304,17.449010518775403,2,2685.037994810019427,242754.949466816673521
E01000543,Brent 003E,Brent,11.374390936394883,12.338167241175080,3.703558344110737,18.811329846118106,3,3682.232772207942162,196259.386126227152999
E01000544,Brent 034A,Westminster,18.552132339889432,17.530936215358842,17.057154381991118,22.070645824206604,4,2005.949563869205804,71980.668922814453254
E01000545,Brent 028A,Camden,20.628562622812485,19.612839838213635,17.980834780295819,24.187460651201878,5,1926.438216720113132,115834.407199872861383
E01000546,Brent 028B,Brent,17.367026729557832,17.134835265325886,13.719382506681075,21.445380848542943,4,1703.887370617801935,95024.370110903473687
E01000547,Brent 028C,Brent,18.178174352632965,18.961815904819222,12.985227174919508,21.507956673184712,4,1613.057310233117732,75726.795075099449605
E01000548,Brent 028D,Camden,23.629331075539742,22.470273787730154,18.591265248772473,31.731233399551126,5,2138.311733487311812,108615.869446916913148
E01000549,Brent 028E,Brent,17.283215265192830,17.330202649023605,14.448883162430507,20.223594393749440,4,1799.546432368928890,110956.662179424427450
E01000550,Brent 034B,Westminster,23.977847519033606,23.860147639258834,16.987040655709382,30.083582147244059,5,2250.340781456822242,142291.579007482854649
E01000551,Brent 034C,Westminster,20.584074164929586,20.276145867162835,17.953782760152428,22.969145865693694,5,2036.930745458088268,136587.746558604587335
E01000552,Brent 034D,Westminster,20.806352082229008,20.606221250394409,17.546586029503523,23.559940264146444,5,1576.637297226024202,86972.858285836700816
E01000553,Brent 015A,Brent,14.815132813000398,14.759063655409431,10.194242677066349,20.393056682716569,3,2016.121248507972041,142233.758324582770001
E01000554,Brent 015B,Brent,5.479949280545383,4.928060902230667,0.000000000000000,12.980715455725100,2,2797.927516935566018,216650.432378176687052
E01000555,Brent 015C,Brent,6.645036124772458,5.785254975058702,2.533607641658195,18.294316175220263,2,2497.612865200970646,206891.776347161183367
E01000556,Brent 015D,Camden,21.634765776090880,21.600997380777596,17.531352382193177,25.017362660856588,5,1792.849481298341971,97832.875199969290406
E01000557,Brent 015E,Brent,20.024732301273318,20.382241883958134,13.684389925121531,23.814870039465013,5,2275.630363869626763,117260.787796407952555
E01000558,Brent 015F,Camden,16.523082318067697,16.331759770156346,9.674358861936311,21.987466482382384,4,2373.218007866938478,173783.674585792643484
E01000559,Brent 018E,Brent,14.249182624324266,13.618015946960904,11.543379258887530,18.605248640949299,3,1803.387301514741239,114200.918663991687936
E01000560,Brent 023D,Brent,13.428141310382667,13.414886955459428,5.612239699045476,18.906467211575773,3,2419.713624710310341,207495.476834273053100
E01000561,Brent 023E,Camden,20.844560030160473,19.710909457740620,15.727046981579575,35.258533440836231,5,1641.593488255085049,118110.691192085447256
E01000562,Brent 008A,Brent,3.964883043651336,3.897218585261578,0.000000000000000,10.189511786655629,1b,3512.977410283230711,312333.860096354852431
E01000563,Brent 008B,Brent,5.474412737968087,5.270424100376897,3.143341429289458,9.411010435541321,2,5019.312981940995996,375103.852276543620974
E01000564,Brent 013A,Brent,7.822425890023066,8.444893691553894,3.263655411540862,9.988267534563281,2,3563.274743596029566,202703.252410809684079
E01000565,Brent 013B,Brent,6.573657749956276,6.111933084595513,4.870936436732547,8.959646547821013,2,3112.217509324202183,185654.721076044603251
E01000566,Brent 008C,Brent,6.373031269155211,6.789317518977219,3.049327614881578,8.942918151138420,2,3023.561946538550728,208878.165054749115370
E01000567,Brent 016A,Brent,5.130862454164201,5.368423665099312,2.339372656222968,8.662270464693552,2,2229.533210417061582,206087.917885111906799
E01000568,Brent 008D,Brent,16.930087769751335,17.465426255764470,1.746905185444230,27.942415546576651,4,3551.557803267864074,805360.943490885314532
E01000569,Brent 008E,Brent,6.849091312280089,7.016092180524014,3.322017005362554,10.379865060436845,2,2740.167721820104362,376869.335517726023681
E01000570,Brent 012A,Brent,9.436465451621881,8.837302629660098,7.452460351381935,11.603482298996168,2,1971.536154238741346,133382.581487949180882
E01000571,Brent 012B,Brent,11.732189740108428,10.741195741647836,6.479691297915211,21.154294035015099,3,3052.976972279757319,351770.931626951089129
E01000572,Brent 007A,Brent,6.665674081768175,6.379600986526251,1.854217125290974,10.460830113171756,2,2216.917665816110457,215290.432509980601026
E01000573,Brent 007B,Brent,12.172102284012006,12.332359141665094,10.234969367785180,14.690198063646308,3,2667.340379253713309,235596.979121586307883
E01000574,Brent 007C,Brent,9.733917589118981,10.340282804227151,5.926157187805329,13.731044858520061,2,2378.223375521023172,220388.051276923768455
E01000575,Brent 007D,Brent,12.547824450308378,12.604297535719269,9.029896662831028,15.049708080336664,3,4132.674606542655056,269865.132939587463625
E01000576,Brent 012C,Brent,11.751602544165245,11.731061832725921,5.947451707401278,20.806457538661338,3,4170.291545868381945,292739.830828363541514
E01000577,Brent 007E,Brent,9.210979140234709,9.061362478591940,5.446822119761555,13.881713515939980,2,3163.474511025829088,346001.274304289428983
E01000578,Brent 012D,Brent,21.816556249292759,23.560996802781396,6.425792172554863,36.076703932286215,5,3488.038150985259108,329995.089156962465495
E01000579,Brent 032A,Westminster,20.106531726492314,20.629185500897165,13.356311977379542,26.131518608669762,5,2019.770379948200798,112793.114652794538415
E01000580,Brent 032B,Brent,12.293414647137876,12.427164409673878,2.327443607112584,19.337645857210195,3,2930.462590249817367,445456.704133489169180
E01000581,Brent 030E,Brent,12.361266980775346,12.317529282800752,8.862986098936274,16.794938815078549,3,2239.749142226652566,165957.686583413917106
E01000582,Brent 032C,Westminster,14.931639137821115,16.084949835456509,6.016852438314444,18.869016883458684,3,2926.131484512061434,193457.559833546372829
E01000583,Brent 032D,Westminster,19.752468090854720,19.328397683873064,15.977210055361795,26.825239990005663,4,2629.025887179607707,195274.235258161701495
E01000584,Brent 033E,Brent,15.765641132931373,15.172593929383897,13.379091131111814,21.100940085173463,4,1569.614856872138716,125765.108708753410610
E01000585,Brent 033F,Brent,17.478543522580686,17.267770161869798,15.363615115911742,18.993001219602498,4,1544.062665334191479,100416.479476755368523
E01000586,Brent 032E,Westminster,21.798627638668453,21.938355025853554,14.218860996605176,28.291225186832570,5,4038.236276798300423,149488.332192049914738
E01000587,Brent 001A,Brent,6.037343562093064,4.741226386032587,2.001869577122141,15.471594564922970,2,3492.020225885524269,197966.941698646958685
E01000589,Brent 001B,Brent,8.765580940666185,8.696727398881912,1.944783626512214,14.230472816874009,2,3993.661432742692796,290811.319964515452739
E01000590,Brent 001C,Brent,5.837000874074848,5.567259372987070,2.386945119409461,10.320867137370692,2,3553.405965087437835,267052.336811842978932
E01000591,Brent 003F,Brent,12.391403083334586,12.342157532663808,2.685400381835708,23.481561726936864,3,4009.389224462026505,322521.420802578679286
E01000592,Brent 001D,Brent,13.051323823854970,14.804810055522083,3.538526727027063,18.491036823744064,3,2228.914920364569753,198005.462385654129321
E01000593,Brent 001E,Brent,7.005644127989170,6.452230436448767,2.943135550667122,15.000752157260422,2,2178.157911488399350,180745.873843809560640
E01000594,Brent 001F,Brent,11.066153383479248,10.746668339747924,5.474214411797361,17.206553448430647,3,2607.410044903562266,242848.945868731709197
E01000595,Brent 027A,Brent,8.091397318921997,6.597532751108449,3.442454880224322,16.338339891722239,2,2484.761361974909050,192067.188666650821688
E01000596,Brent 021A,Brent,6.864937610402849,6.175568162994690,4.314142594624756,12.197067821304996,2,3668.617308007571410,189731.185399919369956
E01000599,Brent 027D,Brent,15.702085834064613,16.029292560235366,11.574016479655407,18.005214034544043,4,1711.467757261895258,87469.369137820060132
E01000601,Brent 021B,Brent,9.224719117233988,8.916634076509888,0.000000000000000,16.456150987886566,2,5130.344738263675936,696405.108608607319184
E01000602,Brent 021C,Brent,8.646208399665060,9.014513107521633,3.371284224673367,11.106457263990754,2,2393.467323984285485,134066.955185716622509
E01000603,Brent 021D,Brent,9.096359628495424,8.613037811273864,4.382891290341915,14.282935176077991,2,1488.679305816737269,122743.948602153730462
E01000604,Brent 021E,Brent,9.978173740999985,9.846131424927696,5.006298558846064,13.694297744917019,2,2823.043336721967989,168965.872340462374268
E01000605,Brent 021F,Brent,11.866017061448938,12.384267292615011,4.103730116441152,18.319466047238976,3,2793.246323117678912,171537.136774618760683
E01000606,Brent 016B,Ealing,7.466926868825733,8.971581913574621,2.201668494175759,13.847119383621239,2,2418.655108869496416,235651.342636604094878
E01000607,Brent 013C,Brent,6.084941826728600,4.896001378282609,0.000000000000000,15.811089653535705,2,2292.718991844172706,196189.253460691339569
E01000608,Brent 013D,Brent,8.679872425895836,7.243116953307429,0.000000000000000,21.851907498913658,2,4975.875734554812880,567658.184614907018840
E01000609,Brent 016C,Ealing,6.910040846040062,7.276925186241964,2.413849412791222,12.909883180853486,2,3256.749178011595177,248211.188006481504999
E01000610,Brent 019A,Brent,10.691911273062908,12.067812568374848,0.000000000000000,25.678287759850981,3,3727.791340338644204,285797.706650806998368
E01000611,Brent 016D,Brent,15.457145513424239,15.579702286596062,9.094988078774644,19.298672908437670,4,1658.481018339661659,123029.429285158534185
E01000612,Brent 019B,Brent,16.772563566360486,16.968440474004687,6.659773306836927,25.107658460477321,4,2512.242569168027785,255900.076073655101936
E01000613,Brent 013E,Brent,6.955187495113639,7.610308925730091,0.000000000000000,11.282144219172594,2,2610.483361761150718,217581.207527952792589
E01000615,Brent 036A,Brent,12.415116157702712,7.063724049279772,0.000000000000000,34.998044835861855,3,4564.176020362896452,665057.913153686444275
E01000616,Brent 020A,Brent,19.561240475869901,19.280653498688707,13.224054506213593,25.427625774599065,4,1901.730365178550983,170629.293874955241336
E01000617,Brent 036B,Brent,10.462972790613904,9.872747376235036,5.412698306589284,22.201050532246260,3,2526.106525315549334,270867.233850938617252
E01000618,Brent 036D,Brent,7.620179703743484,6.098910581060406,2.027392852517577,13.919820601424572,2,3197.850383807527123,182478.356749813887291
E01000619,Brent 036C,Brent,3.934549063674486,2.697078473505556,0.000000000000000,10.993202506294342,1b,2290.026448335589066,213215.912919136986602
E01000620,Brent 020B,Brent,8.819346081205470,9.389197911766740,0.000000000000000,18.538773343453510,2,3678.231251008879099,438984.035024319600780
E01000621,Brent 020C,Brent,13.849783532481064,14.080682375359554,8.957185336740629,20.434813034092997,3,3012.608560717338605,213575.604875006771181
E01000622,Brent 010D,Brent,3.174797790682709,2.376647721342607,0.000000000000000,10.885886301161204,1b,5070.791718095028045,626080.465268646017648
E01000623,Brent 005C,Brent,4.750803140869984,4.811444536187365,3.585571559551054,5.843638904820053,1b,2946.268283360247551,191288.206807502720039
E01000624,Brent 005D,Brent,1.810685359853604,0.000000000000000,0.000000000000000,5.541402747075448,1a,3769.368915570059471,263652.883225612808019
E01000625,Brent 009E,Brent,8.576134663978639,8.976455980412744,4.397426952813431,12.288634673563404,2,3545.900202423125847,267685.513391007203609
E01000626,Brent 010E,Brent,6.869196172438236,6.992119450424662,0.000000000000000,14.991502092013064,2,3104.512829350337142,207371.298883447365370
E01000627,Brent 014E,Brent,12.476696013391017,12.097574832307121,7.448558823566350,16.021876014487720,3,3022.500730716835733,220806.568683061574120
E01000628,Brent 014F,Brent,10.018288203370322,10.145735542129431,0.000000000000000,22.978036518327631,3,3203.321301095453236,352355.220537105167750
E01000629,Brent 005E,Brent,4.473750164452476,4.400821090416352,3.455665980127707,5.852772742076920,1b,2136.737573928670827,183167.476739058824023
E01000630,Brent 026E,Brent,13.807491721424299,17.043639871004761,0.000000000000000,28.998982454223448,3,3580.482425372927992,286122.703705254592933
E01000631,Brent 019C,Brent,9.951737715242860,9.919372070737889,0.000000000000000,21.336586810296417,2,3304.657389761304330,252763.722334196732845
E01000632,Brent 029E,Brent,14.240138636021046,13.525056633131390,11.192045939343197,23.567156567229652,3,2510.705913597410472,284726.598652663931716
E01000633,Brent 019D,Brent,21.455203549589797,20.479207431428581,13.062801501897322,31.254787508428734,5,3195.608655899362930,164745.275590585806640
E01000634,Brent 019E,Brent,12.984108598045466,14.881478197964825,3.708552831848752,26.369955403004472,3,2880.287103352676240,168619.004858386091655
E01000636,Brent 020E,Brent,17.794442481645060,16.194947895214774,5.753962280543973,27.752837930341862,4,2735.831094385194774,213101.560571771085961
E01000637,Brent 022B,Brent,14.919318330630672,15.143477439092933,13.413301349045135,15.586454194666182,3,1631.392016806931679,71804.756602381850826
E01000638,Brent 024A,Brent,11.901032809786203,11.201375162390306,0.000000000000000,23.610832913212334,3,3880.409761045172218,293781.972094655036926
E01000639,Brent 022C,Brent,16.275509976657098,16.243394041052952,13.899205942129877,19.316124878065114,4,2220.608114127302088,96612.915334769757465
E01000640,Brent 024B,Brent,21.175134431738094,21.467209066800887,14.820742981715719,25.213547165342185,5,2507.325087401879500,123305.012710784503724
E01000641,Brent 024C,Brent,18.142781276496656,18.025659715915708,14.344536678994608,23.352960791474317,4,2725.149330302117960,107867.454373891945579
E01000642,Brent 022D,Brent,19.233788429745683,18.854716253476568,16.903153909353296,24.393771581285101,4,2377.213633398333513,159228.341062550229253
E01000643,Brent 024D,Brent,7.957829742037996,6.153471112911040,3.043698059524771,22.826456053197923,2,4979.090106211077000,571370.293326642015018
E01000644,Brent 022E,Brent,16.631593786877335,16.799812841484204,12.022477199321241,19.649846479139455,4,2320.583289015647097,123220.618567546727718
E01000645,Bromley 007A,Bromley,3.358736733337300,3.504026293195424,0.000000000000000,11.028096933587992,1b,6501.988518859068790,780389.963408951181918
E01000646,Bromley 016A,Bromley,4.653358288408527,4.392618478384205,2.795072021150112,6.787548655390868,1b,5123.656725330295558,351508.309844487463124
E01000647,Bromley 016B,Bromley,3.618634063893212,3.862473298470978,0.000000000000000,6.763129409014367,1b,3564.812159989734482,251948.757161190151237
E01000648,Bromley 016C,Bromley,7.127325790090839,8.105230946465403,2.108822833819654,11.800933351060584,2,3945.217333522639819,379024.246965606987942
E01000649,Bromley 007B,Bromley,6.915547598239560,6.729531605539562,0.000000000000000,12.746700430093995,2,4940.926798292178319,853986.493624517926946
E01000650,Bromley 022A,Bromley,4.552730353493360,3.727863343892379,0.000000000000000,10.916002315528736,1b,7061.273247205485859,885926.456793187418953
E01000651,Bromley 020A,Bromley,7.488834537641383,7.217062961586802,2.212278883196425,11.114006281863055,2,3685.877913098872341,290551.275367474940140
E01000652,Bromley 022B,Bromley,3.553671927814372,3.325987965470434,1.301192386363477,7.998372427979396,1b,5560.050582383408255,577448.616147037362680
E01000653,Bromley 016D,Bromley,3.857013164785998,4.178336485442639,2.212647767440644,7.124282523957257,1b,4907.390078082260516,497903.474790051928721
E01000654,Bromley 039A,Bromley,0.940774649328186,0.000000000000000,0.000000000000000,4.803529460629925,1a,6639.951762691691329,1059875.427164712687954
E01000655,Bromley 039B,Bromley,1.595155737003797,1.353409017808990,0.000000000000000,5.168824331094735,1a,4399.967673779304278,380545.068564212939236
E01000656,Bromley 039C,Bromley,1.047550921282632,0.000000000000000,0.000000000000000,6.236823751839551,1a,11260.722585144347249,3404694.178937015123665
E01000657,Bromley 039D,Bromley,5.205910885073488,5.125676343074995,4.337975548849762,6.178687093351268,2,3808.529238973316751,307557.717977492837235
E01000658,Bromley 042A,Bromley,2.014643180228167,0.591181920818062,0.000000000000000,5.994032408491004,1a,9446.280969033930887,2166105.552037531975657
E01000659,Bromley 039E,Bromley,2.934249742580816,3.331652440087749,0.000000000000000,5.877505868688342,1b,4846.704362248598954,509220.043062681856100
E01000661,Bromley 026A,Bromley,6.257645185234291,6.699813771981821,0.000000000000000,10.351781022064358,2,5918.551545456011809,937927.522996169747785
E01000662,Bromley 026B,Bromley,2.877000971429105,3.229098615070306,0.000000000000000,6.385436500875787,1b,4623.291428482117226,523689.593192139232997
E01000663,Bromley 026C,Bromley,4.400283821784859,4.019135459177931,2.039517109493148,10.159378789745748,1b,4180.643533962125730,319193.043571095622610
E01000664,Bromley 026D,Bromley,1.950579373930836,1.810564897241004,0.000000000000000,8.495497892908984,1a,7702.809141782137885,792120.543692268547602
E01000665,Bromley 033A,Bromley,5.507695793736088,6.418514416266504,0.000000000000000,10.503448322717736,2,7132.748572275208062,833705.434995634132065
E01000666,Bromley 033B,Bromley,2.440054260818800,2.732176830607428,0.000000000000000,7.318328164868528,1a,10308.325459505353138,2982318.932882946915925
E01000667,Bromley 033C,Bromley,5.622535069916982,6.154911167465144,0.000000000000000,11.541699015605454,2,6302.193267928941168,1057018.302408887073398
E01000668,Bromley 020B,Bromley,6.116661832720871,6.829122536424657,0.000000000000000,10.518182949153134,2,6143.935119394248431,701592.448354678810574
E01000669,Bromley 020C,Bromley,8.006406266287804,8.038872803160274,6.052176095933021,9.210838893958067,2,2205.788908281966087,173232.140860652405536
E01000670,Bromley 018A,Bromley,17.241876622868272,17.265937755166576,2.187550498519050,29.622149350671048,4,4144.768247062595037,483946.531842761614826
E01000671,Bromley 020D,Bromley,10.545705666428406,9.897359305716822,6.227090079197010,20.614745022680580,3,4893.357043947330567,342941.204302088939585
E01000672,Bromley 011A,Lewisham,4.142307871078279,4.187725965323887,1.583441102473319,6.597112584669508,1b,2942.198880407613615,326901.159890813287348
E01000673,Bromley 011B,Lewisham,6.731371533158538,5.706201046888904,1.993060891464442,12.259616657414941,2,3525.632203707103599,477513.065375846286770
E01000674,Bromley 008A,Bromley,8.445450049975468,4.620601164028770,1.716207834645028,22.463958608390683,2,2771.462740675839996,201434.646643735264661
E01000676,Bromley 008B,Bromley,26.784092409945199,26.502517082015707,20.518801511706023,35.010182559346887,6a,5031.736687860784514,332222.284746879653540
E01000677,Bromley 018C,Bromley,17.708292953633055,13.999792438349125,5.253436651630511,35.255763484292501,4,3501.159288839114652,381656.359917743247934
E01000678,Bromley 016E,Bromley,15.592009152267700,17.198104501620190,2.871145558212353,27.576492891758456,4,3901.362941567838789,299255.301382656442001
E01000679,Bromley 020E,Bromley,4.991278860811295,6.472600523941358,0.000000000000000,8.931111978655634,1b,3013.907790986563214,295337.735527453129180
E01000680,Bromley 037A,Bromley,0.494200893368071,0.000000000000000,0.000000000000000,4.520875958132537,1a,20405.119884937692404,8249042.025048932991922
E01000681,Bromley 035A,Bromley,7.653639557964236,6.321604961967110,1.691182173119602,21.225240191177562,2,4271.903776840162209,314092.587850905314554
E01000682,Bromley 035B,Bromley,4.813949418042176,5.078038267378602,2.037479945816635,7.482113403197446,1b,3021.568596484161844,278147.938434789190069
E01000683,Bromley 035C,Bromley,4.992294348654800,4.984419348130949,1.658958036388088,6.975938829167434,1b,3702.787408087699987,260405.505810351605760
E01000684,Bromley 035D,Bromley,3.007970255783864,3.620034259836510,0.000000000000000,6.021367355451327,1b,5196.510629232321662,402021.458332743903156
E01000685,Bromley 037B,Bromley,2.363177706093229,2.317104677789776,0.000000000000000,5.127133204967832,1a,7460.310126547665277,1110883.849424717715010
E01000686,Bromley 037C,Bromley,5.526529549246489,5.662234962411962,1.769813344173537,7.907725264303009,2,4640.726301912065537,441258.988646103185602
E01000687,Bromley 037D,Bromley,3.377677233006867,3.651054518233670,0.000000000000000,6.215695157613204,1b,3992.954713623505086,585716.016932946862653
E01000688,Bromley 037E,Bromley,1.552337073356852,1.526812711490881,0.000000000000000,4.819915137751041,1a,5718.931944642636154,919936.179972022189759
E01000689,Bromley 002A,Greenwich,1.183900547861251,0.000000000000000,0.000000000000000,5.354031576014907,1a,6575.244601362600406,1386204.679494638228789
E01000690,Bromley 002B,Bromley,5.145665326669104,4.140530388361451,1.936263933720217,8.821978653215439,2,3600.090826920201380,332432.190863036550581
E01000691,Bromley 002C,Greenwich,5.770566353723765,6.359429553397318,3.036965867267471,8.536451665279035,2,3024.683583957405062,241781.225373472931096
E01000692,Bromley 002D,Bromley,7.313502566183128,7.194640442816199,3.370186208976044,10.803008489242567,2,3973.219778437042351,352652.152027390664443
E01000693,Bromley 010A,Bromley,2.685680308157672,2.904402844547531,0.000000000000000,10.157217069856651,1b,9645.660546541945223,2665329.584817590191960
E01000694,Bromley 007C,Lewisham,2.955441126949765,4.047760293687304,0.000000000000000,6.407151657619877,1b,5086.282887202847633,1008224.917075501056388
E01000695,Bromley 007D,Bromley,2.619686389330409,0.000000000000000,0.000000000000000,9.222484438222516,1b,7118.553883764111561,756765.633326610666700
E01000696,Bromley 007E,Bromley,3.864274678546552,3.496991180838835,0.000000000000000,10.759370977115388,1b,10944.332597389484363,2058784.625184941804036
E01000697,Bromley 007F,Bromley,4.823637906788972,5.851681389902162,0.000000000000000,8.432861932049551,1b,6007.832710186972690,518644.229303274652921
E01000698,Bromley 010B,Bromley,2.987960059603927,3.444428290328822,0.000000000000000,7.360482617151861,1b,4984.672130515396930,1128347.315870260121301
E01000699,Bromley 015A,Bromley,12.661374092568890,12.552308794253923,10.406831596314619,14.603374414891942,3,1990.251341862085383,136349.882964055752382
E01000700,Bromley 013A,Bromley,9.390663528092952,9.829840518914729,1.851198904523788,13.823684463074237,2,2699.470592521213803,200335.345963205007138
E01000701,Bromley 015B,Bromley,10.814600789617417,11.643916132297559,7.014410397244665,13.666933977514251,3,1808.529142166150450,133756.796469318040181
E01000702,Bromley 013B,Bromley,14.792583652747734,14.414661495492592,12.220187545870324,20.556470902790235,3,1786.119032174787435,138384.490839261678047
E01000703,Bromley 013C,Bromley,13.639897947664936,13.806291081641703,9.962094811881776,17.316625641562545,3,2947.257323571063353,240802.241203768615378
E01000704,Bromley 015C,Croydon,8.322349696148660,8.686026688706104,3.853229617518262,13.580132156722513,2,3663.517533190275572,325626.264895616914146
E01000705,Bromley 015D,Croydon,10.221968420429365,9.702453257901364,8.852496995262236,13.931794474459871,3,1715.522951167563633,152092.948818129982101
